image_name,dice_simple,dice_simple_inv,dice_adapt_mean,dice_adapt_gauss,dice_otsu,dice_rc
healthy-23-roi3.tif,0.12145326138313481,0.31099166986598575,0.35431797060544523,0.3511321566939303,0.38246259128747256,0.38562091503267976
healthy-24-roi1.tif,0.1486217141137979,0.4823183316390968,0.4963923846402065,0.4923140893202874,0.503978411585551,0.5089679948324529
healthy-24-roi2.tif,0.18884552436107263,0.3754271407788341,0.413605158523328,0.41060292607420856,0.3815502426428031,0.3827640378832084
healthy-24-roi3.tif,0.09664636761300283,0.4724448323591385,0.44011550356917756,0.43815744950052227,0.4832101490267358,0.4846290923000849
healthy-24-roi4.tif,0.06611697618864144,0.5058656458384786,0.45674641285495177,0.45157656031083443,0.6472387037882246,0.6472387037882246
healthy-25-roi1.tif,0.1479987393633785,0.3737193492509771,0.41912396221013454,0.41704857928505956,0.4465076703621212,0.4465076703621212
healthy-25-roi2.tif,0.038481250533868624,0.4783207051182929,0.44750264652102784,0.4440373038722742,0.6077953997403079,0.6107464652880702
healthy-25-roi3.tif,0.11362017263374145,0.4261188440475843,0.4258562596094082,0.4230233739005094,0.487538961827529,0.487538961827529
healthy-25-roi4.tif,0.05062091193478055,0.5168007059315277,0.4692711490591103,0.46480919397099646,0.6161217703793965,0.6196736032075846
healthy-26-roi1.tif,0.15199859747545583,0.4213084932881696,0.46549754546296584,0.46276298640849006,0.5168285417546422,0.5212754835337167
healthy-26-roi2.tif,0.025979070018340704,0.4088463732502523,0.42708669153656026,0.4204440333024977,0.44978559692221376,0.45306998016756383
healthy-26-roi3.tif,0.11803665027833082,0.44190254620654,0.4695707417086588,0.46674493093902636,0.5068481932644078,0.5159698423577793
healthy-27-roi1.tif,0.13845634468498122,0.5120908447252328,0.5371656625350167,0.532043530834341,0.6031175300805496,0.6062430482565793
healthy-27-roi2.tif,0.12147866857829272,0.49075632801007024,0.516965648587713,0.512639937151034,0.6077826096753115,0.6104269950423796
healthy-28-roi1.tif,0.09866595407922053,0.5082412269077312,0.527069530884026,0.5216564942713353,0.6614374748216783,0.6638663530315395
healthy-28-roi2.tif,0.09836760652957388,0.506618016922303,0.5239729253293501,0.5157671929138635,0.6875528808913782,0.6898622011645991
healthy-29-roi1.tif,0.05606943288550707,0.39848636322325315,0.4652944845406754,0.4576878092667566,0.6279548767349008,0.6332956198480685
healthy-29-roi2.tif,0.08835476685198705,0.43974533479692646,0.46636725872897955,0.4629801918229951,0.6544059609130806,0.6592318817290695
healthy-29-roi3.tif,0.12605934046811101,0.48962097930751897,0.5114765379707817,0.5070107205901347,0.6965501260029545,0.6965501260029545
healthy-29-roi4.tif,0.12399930386355726,0.4922893090602376,0.5533643392123702,0.5437596628975051,0.6040987328187559,0.6079411211240513
healthy-29-roi5.tif,0.13223225806451613,0.40066260391179465,0.536351408749823,0.5283112818324086,0.5815612364154162,0.5857021927309467
healthy-30-roi2.tif,0.06464293513867657,0.49064190671150754,0.527423174283459,0.5203074444702317,0.6571929096650762,0.6606907338025374
healthy-30-roi3.tif,0.06063766604377616,0.5898100247045355,0.5002311485514691,0.49351685104193466,0.588680614969796,0.588680614969796
healthy-30-roi4.tif,0.12339544513457557,0.4114777992199396,0.47201516514586817,0.46529128945633474,0.6238844028899277,0.6308790654070816
healthy-30-roi5.tif,0.08308583308583309,0.5141286438041854,0.507990321786123,0.5006632556376729,0.6771812681479208,0.6771812681479208
healthy-30-roi6.tif,0.09944167798400483,0.4508759730678561,0.4593040426677785,0.45117340627558933,0.4469985297206469,0.6365119770249984
healthy-31-roi1.tif,0.19991322493336913,0.4973119561736429,0.5236438502534433,0.516123955778789,0.6018071444313104,0.6031704228918714
healthy-31-roi2.tif,0.12472151251916198,0.46082535653761925,0.4933020717644962,0.4888095074534588,0.465984804671098,0.5568302851404401
healthy-31-roi3.tif,0.052642654227896046,0.5201457386223761,0.49614883922759817,0.49027745649008697,0.5248229322585231,0.6070591534624707
healthy-31-roi4.tif,0.08030627317396678,0.35264300659271247,0.4488258064516129,0.44431380007953936,0.5515601354759674,0.5515601354759674
healthy-31-roi5.tif,0.04053388090349076,0.4332465921036759,0.47444237918215615,0.4668417833111439,0.4179489085458014,0.6569739435077732
healthy-32-roi1.tif,0.15256809649333014,0.3786008230452675,0.4750618338404598,0.46904187873917313,0.5812755481939611,0.5879131927794706
healthy-32-roi2.tif,0.16195557761508872,0.3118821832801643,0.44794343151966126,0.4411035782315712,0.5884989702378549,0.5916873423691279
healthy-32-roi3.tif,0.16373392730586211,0.43300922939710296,0.507486418444415,0.5013570122131099,0.5963696369636964,0.6003444198838226
healthy-32-roi4.tif,0.18197564827551072,0.3767754140048378,0.47359624594221067,0.4674161646748059,0.5339343785527325,0.5398191993112355
healthy-32-roi5.tif,0.15376801472922355,0.38596699211638286,0.46149677375649906,0.45640187870124566,0.38400357906248445,0.38400357906248445
